Molecule,SMILES,Fingerprints,Keck_Pria_AS_Retest,Keck_Pria_FP_data,Keck_Pria_Continuous,Keck_RMI_cdd,FP counts % inhibition
SMSSF-0059227,c1ccc(c(c1)c2nnc(o2)Nc3nc4ccc(cc4s3)F)OC,0000000000000000000000010000000001000000000000000000000000000000100000010100000000000000000000000000000000000000000000000000000010000010000010000000000000001000001000000000000100000000000100000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001001000000000000001000000110000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000010001000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000001100000000010000000100000000001000000000000000000010001000000000010000010000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000001000000000100000001000000000000000000000000010000000001000000000000000000100000000000000000000000000000000000000000100000000000000100000000000000000000001000000000000000000000000000000000000000,0,0,-16.0089251098,1.0,21.0
SMSSF-0059274,c1cc(ccc1C(=O)NNc2nc3c(ccc(c3s2)C)OC)[S-](=O)(N4CCCC4)[O-],0000100000000000000000000000000001000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000010010000010000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000001000000000000000000101000100000000000000000000000000000000000000000000010000100000100000000101000000100000000000000000010000000000001000000000000000000000000000000000000001000000000000000000000000000001000000000000000000010000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000100000101000000000000000000010010100000010000000100000000001000001010000000000100000100000000000000000000000000000000000000000000000000000001000001000000000000000001000000000100000001010000000000000000000000000000000000000000010000000000000000010000000000000010000000010000000000100000000000000000000000000010000000000000000000000000000000000000000000000000,0,0,2.81629827208,1.0,16.0
SMSSF-0059439,c1cc(c2c(c1)sc(n2)Nc3nc4c(cc(cc4s3)F)F)OC,0000000000000001000000000000000001000000000000000000000000000000100000000000000000000001000000000001000000000000000000000000000010000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000010000000000000000000101000000110000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000100000000001000000000000000000010001100000000000000000000000001000000000000000000000000000100000000000010000000000000000000000000000000000000000010000001000000000000001000000000100000001000000000000000000000000010000000001000000000000000000100000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000,0,0,-13.119356130999998,1.0,23.0
SMSSF-0059466,c1cc2c(cc1C(=O)NCc3ccc4c(c3)cc(n4C)C)OCO2,0000000000010000000000000000000001000000000001000000000000000000000000000000000010000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000100000000000000100010000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000100000000000000100000000000000000000000000000010010101000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000010000000000000000100000000000000000000000010000000000000000000000000001000100000001000000000000000010000000000000000000010000000000000000000000000000001000001000000000000000001000000010000000001000000000000000000000000010000010100000000010001000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000100000001000000000000000000,0,1,38.9625165533,0.0,-14.0
SMSSF-0059554,c1ccc(c(c1)C(=O)NCc2ccc3c(c2)cc(n3C)C)Cl,0000000000000000000000000000000001000000000001000000000000000000100000000000000010000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000100100000000000000100010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000010010001001000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000010000000000000000000000000001000100000000000000000000000010000000000000000000000000000000000000000000000001001000001000000000000000001000000000000000001000000000000000000000000010000000100000000010000000000000000000000000000000000000000010000000000000000000000000000000100000010000000000000000000000100000001000000000000000000,0,0,30.567844819,1.0,19.0
SMSSF-0059797,c1ccc2c(c1)ccn2CCNC(=S)NCCc3cc4ccc(cc4[nH]c3=O)C,0000000000000000000000000010000001000000000001000000000000000001100000000000010010000000001000000100000000000010000000010101000010000000000000000000000000000000000000000000000100000000000000000000010000010000000000000001000000000000000100000000000000100000000001000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000100000000001100000000000000000000000000000010000000000000000000000100001000000000000000000000001000000000010000000000000000000100000000000000100100000001000000000000000000001011001000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000010000000000000000000001000000000000000001000000000000000000000000010010100000000,0,1,46.3646023597,0.0,-24.0
SMSSF-0060146,c1cc(c(cc1C=NN=C2NC(=O)CS2)OC)OC,0000000000000000000000000100000001001000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000010000000010000000000000000100000000000000100000000000000000000000000000000000000000000000010000000000000001000000000001000000000000000000000100000000000000000000000000000000000000000010100000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000110001000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000100000001000000000100001000000000010000000000000000000000000000000000000000000000000010000000000000000000100000100000000000000000000000000000000000000000000000000000000100000000000000,0,0,0.364812325038,1.0,18.0
SMSSF-0060151,c1ccc2c(c1)ccc(n2)C(=O)Nc3ccc(cc3C)c4nc5cccnc5s4,0000000000000010000100000000000001000000000000000000000000000001100000000100000000000000000000000000000010000000000000000000000010000000100000000000000000100000001000000000000100010000000000000000000010010000000000000000000100000000000000000000000000000000000000000000000001000000000000000101000000000000000000000000000000000100000000000000000000000000000010000000000100000000001000000000000000000000000000000000000000100000000010000000000000000000100000000000000000000000000000000000001000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000001000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000001001100000000010000001000001000000000000000000011000000000000000010010000000000000100000000000000101000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000,0,0,3.10010170924,1.0,64.0
SMSSF-0060540,c1ccc2c(c1)nc(o2)Sc3c4c5c(sc4nc(n3)C)CCCC5,0000100000000000000000000000000011000000001000000000000000000000100000000100000000000000000000000000001010000000000010000000000000000000000000000000000001000000001000000000000100000000000000000000000000000000000010000001100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000100000000000000000000000010000100000100000000001000000000000000000000000000100001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000100000000000000010000000000000001000000000001000000000000000000000000000000000000000000000000000000000110000000100000000010000000000000000000000000001000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000100000000000000000000000000000000100000000000000000000000000,0,0,-8.35758068921,1.0,22.0
SMSSF-0060686,c1cc2c(c(c1)OCC)oc(=O)c(c2)c3nnc(s3)Nc4ccc(cc4)C(=O)OCC,0000000000000001000000000000000011000000000000000000000000000001100000000000000010100000000000000000000000000001000000000000000010000100000010000101000000000000001000000000000000000000000000010000000000000000000100100000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000010000001000000001000000000000000000000100010000100000000000000001000000110000000000000000000000000000000000000010010000000000000001000000000000000000000000000000000000000000000010000001010000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000001000000000000000000000000000100000000000000010000010000000000000000101000000000000000000010010000000000000000000000000001000000000000000000000000000000001000000000100000000000000000000000000000000000001000000000000000000000001000000000001000001000000000000000000000000010000000000000000010000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000010100000000000000000000000000,0,0,-9.42894962831,1.0,114.0
SMSSF-0060778,c1ccc2c[n+](ccc2c1)CC(=O)N,0000000000000000000000000000000000000000000000000000000000000001100000000000000010000000000000000000000000000000000000000000000000000000000010000001000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000001000100000000000001000000000000000000000000100000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,0,0,2.6183783370200002,1.0,47.0
SMSSF-0060809,C(#N)c1c(c(sc1N=Cc2ccco2)C)C,0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000010000000000000000000101000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010001000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000010101000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011100000000000011000000000000000000100010000000000000000000000000011000000000000000000000000000000000000000000010000000000000000100100000000000000000000000000000100000000000000001000000000001000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000001000000000000000000000000,0,0,17.3051809709,1.0,89.0
SMSSF-0061262,c1c(cc(cc1Cl)Cl)C(=O)Nc2c(c3c(s2)CCCCC3)C(=O)OCC,0110100000000000000000000000000001000000001000000010001000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000101000000000000001000000000000000000000000000000000000000000000000100101000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000010000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000100000000000100000000000000000000000000000000000000000000000000010000000010000000000000001000000000000000000010010000000000000001000000001000000000000000000000000000000000001000000000001000000000000000000001100000000000001110000000000000000000000001000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,4.82524910571,1.0,85.0
SMSSF-0061291,c1cc(c(cc1C)[N+](=O)[O-])N2C(=O)C=CC2=O,0000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000100000000000000000000000000000000000000000010000001000000000000000000000000000000001010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000010000000000000000110000000001000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000001000000000000000000000000010101000000000001000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000010000000000,0,0,7.73514110999,1.0,76.0
SMSSF-0061296,c1ccc2c(c1)c(c(s2)C(=O)OC)NC(=O)c3cc(sc3Cl)Cl,0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000010000010000000000100000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000100000000000010000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000001000000000000000000000000000000000000000000000010000000000000001000000000001000001000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000001000000000000000000010000000000000000000000001000001000000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000000000010000000000100000101000000000000000000000000010000000001000000010000000000001000000000000000000000000000000001000000100000000000000000000100000000000000000000000000000000000000000000000000000000,0,0,-1.22815000672,1.0,20.0
SMSSF-0061325,c1cc2c(c(c1)[N+](=O)[O-])C(=O)N(C2=O)c3cccc(c3)C(=O)C,0000000000000001000100000100000001000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000101010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000010000000000010000000000000000000010000000000000000000000000000000110000001001000010000000000000000000001000000000000000000000000000000000000000000100001000001000000000000001000000000000000100000000001000000000000000000000000010001000000000000010000000000000000000000000000000000000000010001000000000000000000000100000000000000000000001000000000000100000000000000000001000000,0,0,-4.55252220034,1.0,12.0
SMSSF-0061339,c1cc2cccnc2c(c1)SC(c3ccc(c(c3)OC)OC)CC(=O)c4ccco4,0100000000000001000100000000000001000000001000000000010000000001100000000000000010000000000000100000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000011000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010010000000000010000000000100000000011000000000000000000000000000000000000000000000000010000000000000000000110000000000000000000000001000000001000000000000000000000000000010000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000010000000000001000000000000000000000000010100100000000000000000000000001000100000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000101000000000110000001000000000000000000000000010000000000000000010000000010000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000001000000,1,0,81.3441784272,0.0,-36.0
SMSSF-0061367,c1ccc2c(c1)C(=O)N(C2=O)C(C(=O)O)C,0100000000000000010000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000100010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001100000000000000000000000000001000000000000000000000000000001000000000000010010000000000000000000000001000000010000010000000000000000000000000000000000000000000000001000000000000000000000000010000000000000,0,0,-14.6918954609,1.0,155.0
SMSSF-0061409,c1ccc2c(c1)C(=O)N(C2=O)c3ccc(cc3)OC(=O)CC,0000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000010000000100000000000000000000000000000100010000010000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000001010000000001000000000000100000001000010000000000000000000000000000000000000000000000000000000000000000000001000001000000000000001000000000000000000000000001000000000000000000000000000001000000000000010010100000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000010000000000,0,0,-9.94402437143,1.0,9.0
SMSSF-0061411,c1ccc2c(c1)C3c4ccccc4C2C5C3C(=O)N(C5=O)C(C(=O)O)Cc6cnc[nH]6,0101010000000000000000000000000000000000000000000000000000000000100000000000000110000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000010000001000000000010000000000000000000000000000000000000001000100000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100000000000000000000000000001010000000000000001000000010000000000000000110000000000000000000000001000000000010000010000000000000000000000000001000000000100000000000000000000000000000000000000000100010000,0,0,10.3077560375,1.0,177.0
SMSSF-0061455,c1cc(cc2c1C(=O)N(C2=O)c3ccc(cc3)OC)C(=O)c4ccc5c(c4)C(=O)N(C5=O)c6ccc(cc6)OC,0000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000010000000100000001000000000000000000000100010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000010000000000100000010000000000000010000000000000000000000100000001000010000000000000000000000000000000000000000000000000100000000000000000001000001000000000000001000000001000000000100000001000000000000000000000000010001000000000000010010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-10.7925066058,1.0,50.0
SMSSF-0061631,c1ccc(cc1)CN2C(=O)c3cccc(c3C2=O)N,0000000000001001000000000000000000000000001000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100010000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000100000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000010000000010000000000000000000000010000000000000000000000000000000000000001001000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000,0,0,-72.857339677,1.0,166.0
