Molecule,SMILES,Fingerprints,Keck_Pria_AS_Retest,Keck_Pria_FP_data,Keck_Pria_Continuous,Keck_RMI_cdd,FP counts % inhibition
SMSSF-0041424,c1cc(ccc1c2cc(c3c(c(sc3n2)C(=O)Nc4nccs4)N)c5ccc(c(c5)OC)OC)OC,0000000000000010000000000000000001000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000100010000001000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000010000000000000000000000000000000100000000000000110000000000000000000000000000100010000000000000000000001000100100000000000000000000100000000000000000000010000100000000000000000000000000000000000000001000000000001000000000000001000000000110000000000000000000000001000001000000000010000000000000100000000000000000000000000100000000000000000000000000001000000000000000000000000010000000000000000000000001000000000000000000010000000000000000000000100000001000000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000010000001000000000110010001000000000000000000000000010000000000000000010010000000010000000000100000000000000000000000000000110000000000001001000000000000000010000000000000000000000000000000000000000000,0,0,-2.08905589778,1.0,42.0
SMSSF-0041442,c1ccc2c(c1)C(=O)N(C2=O)O[S-](=O)(c3ccc(cc3C)F)[O-],0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000001000000000010000000000000000100000000000000000000100010000000000100000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000100010010000000000000000000000000000000000000000010011000000000000000100000000001000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000011001000000000000000010000000100000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000001000000000000000000000000,0,0,-10.2550920881,1.0,28.0
SMSSF-0041513,c1ccc2c(c1)C(=O)N(C2=O)CCCn3c4ccc(cc4c5c3nc6ccccc6n5)C,0000000000000000000000000000000001000000000001000000000000000000100000000100000010000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000010000000000000000000100000000000000000000010000000000000000000000000000000100000000000000000000000010000000000000000001000010000000000000100010000000000000000000001000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000001000000000000000011000000010000000000000000000001000000000000000000000000010100000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000100101000000000000000000000000001000000000000000001000000000000000000000000010001000000010000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000100000000000000010000000000,0,0,0.889848249539,1.0,96.0
SMSSF-0041652,c1cc(ccc1c2nc3c(c(=S)[nH]2)Cc4cc(ccc4O3)Br)F,0000000000010000000000000000001000000000000000000000000000000000000000000000000000000000001000000100010000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000001000000010000000000000000000010000000000000000000001100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000100000000100000000010000000000000000010000000000000000001000001000000100000000000000100001010000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000001000000000000000001000000000000000000000000010000010100000000000010000000100001000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-1.7551615615599998,1.0,30.0
SMSSF-0041741,c1ccc(cc1)c2c3cc(ccc3nc(n2)N4C(CC(=N4)c5cccc(c5)N[S-](=O)(C)[O-])c6ccco6)Cl,0000000100000001000000000000000001000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000010001000100000000000000000000000000001000000000100000000000000010000000000000000010010001000000000000011100000000000000000000000000000000001001000000000000001001000000000000000000000000000000000010000000001010000000000001000000010000000000000000000001000000000010000000000000000001000000000000000000101000000000000000000000000000000000000000001001000000001000000000000000000010000000000000000000000000000001000000000000000000000000001000000000000000000000000001001000000000000000000000000000000100000000000000000000000001010000010010000000000000000000000000000000000000000000100000100000100000000001000011000100000010000000000000000000000000000000000000000000100000000000000000000000000001000000000000001000000000000000001000000001000000000000000010000000000000000000000000010000000000000000000000010010000010000000000000000000000000100000000000000000000000010100100000000000000000000000010010000,0,0,-5.586664054040001,1.0,69.0
SMSSF-0041910,c1ccc(cc1)c2nc3c(c(n2)SCC(=O)Nc4cccc(c4)C(=O)O)Cc5cc(ccc5O3)C,0000000000010001000000000000000011000000010000000000000000000000100000000000000010000000000000000000010000000000001010000000000010000000100000000000000000000000000000001000000100000000100000010000000000000000000010000000000001000000000100000000000000000000000100000000000010000010000000000000000000000000000000000000000000000000000000000000010000000000001010000100000000000000001000000000010000000000000000000000000000000000000001010000000000000000000000001000000000000000000000000010010000000000000000000000000000000000000000000000000010001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000010000000000000000000000000000000000000000010000100000000000000000000001000000000100000000000000000000000000000000000000000000000001000001000000100000001000000000000000000000001000000001000000001000100000000000000000000010000010100000000010000000100000000000000000000000010000000010000000000000000000000000100000000000000000000000000000000000001000000000000010000000000,0,0,-13.290445320999998,1.0,48.0
SMSSF-0041936,c1cc(cc(c1N=Cc2c(nc3c(cccn3c2=O)C)NC(C)CC)Cl)[N+](=O)[O-],0100000000000000001000000000000001000000000000000000000000000000100100000000010010000000000000010000000000000001000000000000001010000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000001000000000000000000010000000000000000000000000000000000010000010000000001100000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000100000000001000000000000000100001000000000000000000100000000000000001000000000000000001000000000000000000001000000000000000000000000000000000000000000000000010000000010000000000001000000000000000001000100010000000001000000100000000011000000000000000000000000001000000000000001101000000000000010000100000000000000000000000000000000000000001001000100000000001000000000000001000000000010000000000000000000000000000000000000000100000000000100000010001000001000000000011000000000000000001000000000000000000100000000000000000000000000000,0,0,-5.31401602933,1.0,68.0
SMSSF-0041960,c1cc(c(c(c1)OC)O)c2nc3c(c(=S)[nH]2)Cc4cccc(c4O3)OCC,0000000000000001000000000000001001000000000000000000000000000000100000000000000010000000001000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010100000000000000000000001000000000001000100000100000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000100010000100000000000000001000000010000000000000000000010000000000000000010011000000001000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000001000000001010000000000100000000000000100001000000000000000000000000000000000000000000100000000001000001000000000000000000001000000000000000000000001000000000100000001000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000100100000000000000000000000000000000001000000000001000000000000000000000000000,0,0,-8.457446260880001,1.0,51.0
SMSSF-0042106,c1ccc2c(c1)nc(s2)c3cc4c(nc5ccccn5c4=O)n(c3=N)Cc6ccco6,0101000000000000000000000000000000000000100000000000000000000001100000000100010010000000000000000000000000000000001000000000000000000000000000000000000100000000001000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000010000000001000000001000000000000000100100010000000000000000000001000001000000000000000000000000000100000000000000000001000000000100000000000000000010000000000001000000000000000000010000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000001000000000000000000000010100000000000000000000000010000010000000100100001001000000000000100000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000100000000000000100000000000000001000000000001000000000000000001000000000100000000000000010000000001000000000000000010000000100000000000000000000000010000000001000000000000000000000000000000000010000000000000000000000000010000000000000000,0,0,-13.983986045,1.0,148.0
SMSSF-0042107,c1cc2cccnc2c(c1)SCC(=O)NCCc3ccc(cc3)Cl,0100000000000001000101000000000000000000010000100000000000000001100000000000000010000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100010000000000000010000000000000000000011000000000000000000000000000000000000000000000000010000000000000000000110000000000000000000000000000010011000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000010000000100000000000000000000000000000000100000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000001001000000000010000001000000000000001000000000000000000000000000010000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,0,1,76.5633078345,0.0,-10.0
SMSSF-0042141,c1ccc(c(c1)C=C2C(=O)c3cc(ccc3O2)C(=O)OC)F,0000000010010000000000000000000001000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000010000001000000000000000000000000000000000100000100000000000010000000000000000000000000000000010000000000000000000000000000000000000100010000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000100000000000000000100110001000000000000000001000000001000000000000000000000000000000000000000000000000000000000001000000000000000000001000000001000000000000000000000000100000001000000000000000000000000010000010000001000010000000000101000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0,0,-7.490701325189999,1.0,47.0
SMSSF-0042156,c1cc(ccc1CN(C(=O)C(C)C)C2CC[S-](=O)(C2)[O-])Cl,0100000000000000000000000000000001000000000000100000000000000000000000000000000010000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000001000100000000000000000100000000100000000000000100000000000000000000000000000010000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000100000000000000000000000100000000000001000000000001000000000000000000000000000000000001000000000000000000000000000000100000000000000010000010000000010010000000000000000000000000000000000000000000100000000100000000001000100000000000000000000000000000000000000000000000000000000000000000000000000001010000001000000010000000000000000000000001000000000000000000000000000000010000000000010000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000010000,0,0,-8.62345659679,1.0,24.0
SMSSF-0042160,c1cc(ccc1NC(=O)c2c(c3cc(c(cc3o2)C)C)C)[S-](=O)(Nc4cc(nc(n4)C)C)[O-],0000000000000000000000000000000001000000000000000000010000000000000000000001000000000000000000000000001000000000000000000000010010000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000110000000000000000000000001001000000000000001000000000000000001000000000000000000001000000000000000000000000001000000000000000001000010000000000100000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000100100000000000000000000000000000000000000000000100000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000001000000000000010000000010100000100000010001000001010000000100000000000000000000000000000000000000000100000001000000010000001000000000000000010000001000000100001000001000100000000000000000000010000000000000000010000000000000000000000000000000000000000010000000000000100001000000000000000000000000000000000000000000000000000000000000000000000,0,0,-0.49049518140799997,1.0,43.0
SMSSF-0042229,c1ccc(cc1)n2cc(c(n2)c3ccc(c(c3)F)OC)C=C4C(=O)c5cc(ccc5O4)C(=O)OC,0000000000010000000000000100000011000000000010000000000000000000100000000000000000000000000000100000000000000000000000100000000010000000100000000100000000000000000000000000000100000000000000000000000000000000000000000000010000001000000000000000000001000000000000100000100000000000010000000000000000000000000000000010000000010000000000000000000000000000100010000100000000000000001000000000010000000000000000000000000000000000000000010000000000000000000010100000001010000100000001000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000010000000000000000100000000000000000100110001000000000000000001000000001000000000000000000000000000000000000000000000000000000000001000000000000001000001000000001000000000000000000000000100000001000000000000000000000000010000010000001000010010000000101000000000100001000000000010010000000000100000100000000100000000000000000000000000001000000000000000000000000000000000,0,0,-6.25289013186,1.0,172.0
SMSSF-0042382,c1ccc(cc1)N=C2NC(=O)C(=CC=Cc3ccco3)S2,0000000000000000000000000000000000001000000000000000000000000010100000001000000000000000101000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000010000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000010000100000000000000000000000000000000000001000000000000001000000000000000000000000001000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000010000000000000000001000000000000000000100000000000000000000000000000011000001000000000000000000000010000000000000010000000000000000100000000000000000000000000000000000000000010000100000000000001000000000000000000001010000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000001000,0,0,10.1877211017,1.0,32.0
SMSSF-0042569,C1(=NO)CC2(CCC1(C2(C)C)C)C(=O)N3CCCCC3C,0000100000000000000000000000000001001010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000010000000000000000000000000000000100000000000000000000000000000000001000000000100010010000100000000000000000000000000000000001000010000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000001000000100000000000000000000100000010000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000010000000000010010000000000000000000000000000000010000000010000100000000000000000000000000000000010100000000000000000000000000000000000000000010000,0,0,1.3987063397200001,1.0,36.0
SMSSF-0042570,c1cc(cc(c1)F)C2C3=C(CC(CC3=O)(C)C)Nc4c2c(=O)n(c(=O)n4C)C,0000000000000001000000000000000011001000000000000000000000000000100000000000000000000000001000000000000000000000000000000100000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100001110000000000000000000100000000000000000000000000000000000010000000000000000000010000000000000000000010000000001000000000000000000000000100000000100010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000101000001000000000000000000000000000000000000000000000000000000000001000000000000001000000100010000000000000000000000000000000000000000000000001000000000000000100000000001000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100010000000000001000000000010000100000000000000000000010000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000010000,0,0,-0.340364220359,1.0,97.0
SMSSF-0042578,c1cc(ccc1c2nc([nH]n2)SC(c3ccc(cc3)OC)CC(=O)NCCN4CCOCC4)OC,0100000000000000000000000000000001000000010000000000000000000000000000000010000010000000001000000000000001000000000010000100000010000000100000000000000000000000000000001000001000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000010000000000001000000100000000000000000000000000000000000100000000000000000010000000000000010000100000000000000001001000000000000000000000000000000000001000000000000000000000000000000100000001010000000000000000000000001000000000000000000000000000010000000000100000000000000000000000000000000000100000000000000000000000000100000000001000000000000000000000000000000000000000000000000000010000010000000000100000000000000000000000000010000000000000000001000100000001000000000000000000000000000000000000000010000000000000100000001000000010000000001000000000000000001000101000000000100000001000000000000000100000000000000100000000000010010000000000000000000000000000010000000010000000000000010000000000000000000000000000010000000000000000010000000000000000000000000,0,0,4.45217231569,1.0,41.0
SMSSF-0042600,C(#N)c1c2nc3ccccc3n2c(cc1C)SCC(=O)c4ccc(c(c4)OC)OC,0000000000000000000000000000000001000000000001000000000000000000100000000100000010000000000000100000000000000000100010000000000000000000000010000000000000000000000000000000000100000000100100000000000000000000000001000000010000000100000000000000000001000000000001000000000000000000000000000100000000000000000000000000010000000000000000000000010000000000000011101100000100000000001000000000000000000000000001000000000100000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000010000000000000000001001110000100000000000000010010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000001000000000100000001000000000001000000000000010000000000000000011000000000000000000000000000000000000000010000001000100000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-6.65863185184,1.0,27.0
SMSSF-0042907,c1cc2cccnc2c(c1)OC(=O)c3cc4cc(cc(c4oc3=O)OC)Br,0000000000000001000100000000000001000000000000000000000000000001100000000000000000000000010000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000011000000000000000000001000000010000000000000000000000000000000000000000010000000000000101000110000000000000000000000000000000000000000000010000000000000000010000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000010000000000000000010000010000000000000000000000000000000000000010000100001000000000000000000001010000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000001000000000110001001000000000000000000000000010000000000000000010000000000000011000001000000000000000000000000000010100000000000000000000100000000000000000000000000000000000000000001000000000000,1,0,89.20046221,0.0,-14.0
SMSSF-0042984,c1cc(sc1C(=O)Nc2nc(cs2)c3cc(sc3Cl)Cl)[N+](=O)[O-],0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000010000000000000000000000000001010000001000000000000000000100000000000000000000000000000000000000000000000001000000010000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000100010000000000000000000011000000100000000000000000000000100000000110000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000001000000001000000001000001000000000000000000000000000000000000000000000000000000011000000000000000000000000010000000010000000000000001000000000000000000000000011000000000000100000010001000000000000000000000000001000000000000000000000000000000000000001000000000000001000000000000000100000001000000100000000001000000000000000000000000011000000000000000010000000000000000000000000000000000000000000001000000000000000001000000000000000000000010000000000000000000000000000000000000000000,0,0,14.2641644146,1.0,29.0
SMSSF-0043012,C1(=C(CC2C(=O)N(C(=O)C2C1)CC)C)C,0000010000000000000000000000000001100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100101000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000,0,0,-10.9592382361,1.0,28.0
SMSSF-0043048,c1ccc2c(c1)cc(oc2=O)C(=O)Nc3ncc(s3)Cc4ccc(cc4)C,0000000000000000010000000000000001000001000000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000001001000000000000000000000010000000000000000000001000000100000000001000000000100000000000000000000010000000000000001000000000000000100000000000000000000000001000000000100000000000000100000000000000000000000000100000000001001000000000000001000000000000100000000000000000000000000000000000000000001000000000000000000000000010000010000000000000000001000000000000000000000010000000000001000000000000001000100000000010000000000000000010000000000000000000000000000000001000000100000001000000000000000000000001000010000000000001000000000000000000000000010000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,0,0,-9.00391025792,1.0,41.0
SMSSF-0043065,C#CCn1c2c(cccc2Cl)sc1=NC(=O)c3cc(=O)c4ccccc4o3,0000000000000001000000000000001010000000000000000000000000000000100000000000000010000000000000000000000010000000000000000000000000000000000000000001000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000100001000000000000000000000010000000011010000000000000010000000000000000000000000000000010010000000000000000000000000000000001000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000001100000000001000000000000000000100000000010000000000000000000000000000000110000000000000000000000000010100010010000000000000011000000000000000000000000000000000000000000000000011000100000000000000000000000000000000000000000000000000000100000000000000100100001000000000000000000000000000000000000000001000000000000000000000000010000000001000000010000000100001000000001000010000000000000010000010000000000000000000000000000000010000000000000000000000000000000000000000000000000,0,0,-0.986401813115,1.0,21.0
SMSSF-0043431,c1cc(oc1)C2c3c(=O)c4cc(ccc4oc3C(=O)N2CCN5CCOCC5)Cl,0000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000100000000000000100000000000000000000100000000000000000000001000000000000000000000000000010000000000000010000001000000000000010000000000000000000000100000000000000001000000000000000000000000000000000000000000010000000000000000001000000000100000000000010000000000010000000000001000000000000000000000100000000000001000000000000000000000000000000000000001010000000000000001000000000000000000100000000000000000000000000000101000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000101000000000000010000000000010000010010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000010000000000000000101100000000000000000000000000001000000001000000000000000000000001000000001000000000000000010001000000000000000001000010000000000000000000000010000000010000000000000010000000000000000000000000000000000000010000000000000010000000000000010000,0,0,-7.58238089631,1.0,22.0
SMSSF-0043454,c1cc(oc1)CNC(=O)CSc2nnc(s2)NC(=O)C(C)(C)C,0000000000000000000000000000000011000000010000000000000000000000100000000000000010000000000000000000000000000000001010000000000010000000000010010000000000000000001000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000010000000000001000100010000000000000010000000000000000000001000000100001010000000000000000000000000000000000000000000000000100000000000000000000000000000001000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000010000000000000000001000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100001000010000000001000000000000000000000000000000000000000001000000000000000010000000000000000000000000010000000010000000100000000000000000000000010010000000000000000000000000000000000000010000000000000000000001000000110000000000000000,0,0,-13.8012754538,1.0,24.0
SMSSF-0043541,c1ccnc(c1)c2nnc3n2nc(cc3)SCC(=O)OCC,0000000000000000000000001000000001000000000100000000000000000000100000000000000010000000000000000000010000000000000011000000000000010000000010000001000000000000000010000000000100000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000001001000000100010000000000000000000000000000000000010000000000000010000010000000000000001000000000000000000001000000000000100000000000000010000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000010000000000000010000001000001000000000000000000000000000000000000010000000000000000000000000000000100000010010000000000000000000000000100000000000000000010000000000000000000000000000100000000000000,1,0,89.64050454129999,0.0,-14.0
SMSSF-0043585,c1ccnc(c1)c2nnc3n2nc(cc3)SC(C(=O)O)CCCC,0100000000000000000000001000000001000000000000000000000000000000100000000000000010000000000000000000010000000000000011000000000000010000000010000000000000000000000000000100000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100110000000000000000000000010000000000000000000000000010000000000000000000001000000000010000000001000000000000100000000000000010000000000000000000100000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000100000001010000000000100000000000000000000000000000000000000000000000000000010000000000001000000000001100000010000000000000010000001000001000000000000000000000000000000010000010000000000000000000000000000000100000010010000000000000000000000000100000000000000000010000000000000000000000000000000000000000001,1,0,93.7018912435,0.0,-14.0
SMSSF-0043695,c1ccc(cc1)C=CCSc2nnc(c(=O)n2N)C,0000000000001000000000000000000001000000000000000000000000000000110000000000000010000000000010000000000000000000000010000000000000000000000010010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000100000010000000000000010010000000010000000000000010000000000000000000001000000000010000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100010000000000000000000000000001000000000000000000001000000000000000000000000010000000001000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000001000000000000000000000000000000000100000000000000,0,0,-12.127812177200001,1.0,35.0
SMSSF-0043747,c1cc(c(c2c1c(cc(=O)o2)CN3CCCCC3)C)O,0010100000000010000000000000000001000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000100000001000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100100000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000010000000000100000000000000001000000000000001000000000000000000001000011000000000000000100000000000000000010001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000010001000010000000000000000000000000000000000100010000000000000000000000000000000000000000000000000,0,0,-3.0361587426599996,1.0,37.0
