Molecule,SMILES,Fingerprints,Keck_Pria_AS_Retest,Keck_Pria_FP_data,Keck_Pria_Continuous,Keck_RMI_cdd,FP counts % inhibition
SMSSF-0054618,c1cc(cc(c1c2cc(c(o2)C)C(=O)Nc3ccc(cc3)[S-](=O)(N)[O-])[N+](=O)[O-])Cl,0000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000001000000000000000001000001000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000100001000000000000000001000000000000000000001000000000000000000000000000000000000000000000101010000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000100010000010010000000000000000000011000000000000000010000000000000000111000000001000001010000000000000000001000000100000000000000000000100000000001000000000000001000000001000000000001000000100100001000101000000000000000000000000010000010000000000010000001000000000000000000000000000000000000001000000000000001000000000000100000000000000000000000000000000000000000000000000000000,0,0,32.288660200500004,1.0,50.0
SMSSF-0054664,c1ccc2c(c1)nc3c(c(n(c3n2)Cc4ccco4)N)[S-](=O)(c5cccc(c5)Cl)[O-],0000000000000001000000000000000000000000000000000000000000000000100000000100000010000000000000000000000000000000000100000000000000000000000000000001000000000000100001000000000100000000000000000000000000000000010000001000000000000000000000000000000000000100010000000001000000000000000001000100000000000000001000000000000000001000000000000000000000000100000010000000000000000000001000000000000000000000000001000000000000000000000000000100000000100000000000000000000000000000001000000000000000000010000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000100010000000010000010010000000000001000000000000000000000000100100000000000000100000000001000001000000001000000000000000000000000001000000000000000000100000000000000100000000000000000000000100001000000000000000001000000000000000000010000010000000000000000000000000010000001100000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0,0,8.7716647762,1.0,52.0
SMSSF-0054668,C(#N)C(c1c(nc2ccccc2n1)N3CCN(CC3)c4ccccc4)C(=O)OCC=C,0100000000000000000000000100000000000000000000000000000000010000100000000100000010000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001001000000000010001000000000000000001001000000010010000000000000010000000000000000000000000000000000000000100000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000010000000010000000000000000000000010000000000001000000110000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000001100001000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000010000000000000000000000010000100010000100000000000001000000000000000000000000000000000001000000000000000000000000000000000,0,0,5.284339473319999,1.0,19.0
SMSSF-0054735,c1ccc2c(c1)nc3c4cc(ccc4n(c3n2)CC)OC,0000000000000000000000000000000001100000000001000000000000001000100000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000100001000000000000000000000000000100000000001000000000000000000000010000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000010000100000000000000000100000001000000000000000000000000000000000000000000000100000000100000000000000000000100000000000000000000000000001000000000100000001100000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000100000000000000000000000000,0,0,-66.9378517697,1.0,136.0
SMSSF-0054779,c1ccc2c(c1)nc3c4cc(ccc4n(c3n2)CC(=O)OCCCC)OC,0000000000100100000000000000000001000000000001000000000000001000100000000100000010000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000100000000000000000000000000000000000100010000000000000000000000000000000000000000010000000000000000000000000000001100001000000000000000000000000000100000000001000000000000000000000010000010000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000010000000000000000000001000000000000000000000010000100000000010000000100000001000000000000000000000000000001000000000000000100000000100000000000010000000100001000000000000000000000001000000000100000001000000010000000000000000010000000000010000010000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000100000000000000000000000000,0,0,-5.89769309197,1.0,55.0
SMSSF-0054796,c1ccc2c(c1)nc3c(c(n(c3n2)Cc4ccco4)N)[S-](=O)(c5cccs5)[O-],0000000000000010000000000000000000000000000000000000000000000000100000000100000010000000000010000000000000000000000100000000000000000000000010000001000000000000100000000000000100000000000000000000000000000000010000000000000000000000000000000100000000000000010000000001000000000000000001000100000000000000000000000000000000001000000000000000000000000100000010000000000000000000001000010000000000000000000001000000000000000000000000000100000000100000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100010000000010000010000000000000001001000000000000000000000000100000000000000100000000001000001000000011000000000000000000000000001000000010000000000100000000000000100000000000000000000000000001000000000000000001000000000000000000010000000000000000000000000000000010000001100000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0,0,-19.4755559475,1.0,47.0
SMSSF-0054844,C(#N)C(c1c(nc2ccccc2n1)N3CCCC3)[S-](=O)(c4cc(ccc4C)C)[O-],0100100000000000000000000000000001000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000100000000000000000000000000010000000010000000010000000000000100000000000000000000000000000001000000000000000001000100000000000000000000000000000000000000000000000000000001000000000010001000000100000000001000000000100010000000000000010000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000010000000010010000000000000100000010000010000000000000000010000000000000000100000000001000001000000000000000000000000000000000000000000000001000000000100000000100000000000000000010000000001001000000000000000001000000000000000000000000010000000000000000000000000010000000000000000000000010000000010000000000000000000000000000000000000010000000000000000000000000000000000000010000000000,0,0,-1.7504608284,1.0,59.0
SMSSF-0054858,c1ccc2c(c1)c(=O)c(c(s2)NC(=O)c3ccc(cc3)[N+](=O)[O-])c4cccs4,0100000000000010000000000000000000000000000000000010000000000010100000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000001000000001000100000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000010001000000000000001000000000000000000000010000100000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100001000000000000000000000000000000000000001000000000000000001000001000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000010000000000000000000000101000000000000000000000000000000000001000100001001001000000000000000000000000001000000000000000101000000000000010000101000000000000001000000000000000000000000000000100000000001000000000000000000000000000000000001000010010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,14.4159137752,1.0,98.0
SMSSF-0054882,c1ccc2c(c1)nc3c(c(n(c3n2)Cc4ccco4)N)C(=O)OCCC,0000000000000100000000000000000001000000000000000000001000000000100000000100000010000000000000000000000000000000001000000000000000000000000000000101000000000000100000010000000100000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000100001000000000000000000000000000001000000000000000000000000100000010000000000000000000001000000000000000000000000001000000000000000000000000000100000000100000000000000000001000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000010000000010000010000000000000001000000000000000000000010000100000000000000100000000001000000000000001000000000000000000000000000000000000000000000100000010000000100001000000000000000000000001000000000000000001000000000000000000001000000000000000000000010000000010000001100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-4.16332833997,1.0,60.0
SMSSF-0054884,c1ccc2c(c1)nc3c(c(n(c3n2)Cc4ccco4)N)c5nc6ccccc6n5C,0000000000000000000000000000000001000000000001000000000010000000100000000100000010000010000000000000000000000000000000000100000100000000000000000001000000000000100000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000010001000000000000000000000000000100000000000000000000000000000000001000000000000000000000000100000011000000000001000000001000000000000000000000000001000000000000000000000000000100000000100000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000001000000000000000000000000010100000000000000100000001001000000000000001000000000000000000000000000000000000000100000100000000000000100000000000100000000000000001000000000000000001000000000000000000000000000000000000000000000000000010000001100000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,0,0,-31.585924462199998,1.0,18.0
SMSSF-0054992,c1ccc(cc1)C2C(=C(C(=O)N2c3nccs3)O)C(=O)c4cc5ccccc5o4,0000000001000010000000000000000000000000000000000000010000000001100000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000001000100000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000010000000000001000000000010000000000000100000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000010000000000000000000000110100000000000000000000000000000100100000000000000000000000001000000000010000010000000000000000001000000000000000000000000000000000000000000000000001000100000000010000000000000000000000000000000000000000000100000000000000000000001000000000000000000000001000000000010000001000000000000000000000000010001000000001000010000100000010000000000000000000000000000010000000000000000000000000000000000000010000000010000000001000000000000000000000000010000,0,0,-2.9831546644099998,1.0,173.0
SMSSF-0055111,c1cc(ccc1c2c3cc(ccc3no2)Cl)O,0000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000001000000000000000000000000000000000000001000000000000010001000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000010000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000010010000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000000001000000001000000000000000000000000000100001000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000,0,0,-15.053777611600001,1.0,43.0
SMSSF-0055258,c1ccnc(c1)N2C(=O)c3c(c(=O)c4cc(ccc4o3)Cl)C2c5ccc(cc5)C(=O)OC,0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010010000000000000100000000000000000001000000000100000000000000000010000000000000000000001000000000000010000001000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000001000000000100000001000010000100000010000000001000000000000000100000000100000000001001000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001010010000000000000000000000000000001000000000000000000100000000000000000000000001000100000000000001000000000000000000000000010000010010000000000000100000000000000000100010000000000000000000000000000001000000000000000000000000000000000000000000000000000010000101000000000000000000001000000001000000000000000000000000110000001000000000000000000000000010001000000000000010001100000001000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000010000000000000010000,0,0,-9.63049908738,1.0,20.0
SMSSF-0055285,c1ccc(c(c1)c2ccc(o2)c3nnc(o3)c4ccco4)[N+](=O)[O-],0000000000000000000000010000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000010000001000100000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000010000010000000000000000000000000000000000000000000000000000000000111000000001000000000000000000000000001000000000000000000000000000100000100000000000000000000000000000000000000000000000000100000000001000000000000000000000010000000000000000000000000000010000000000100000000000000001000000001000000000000000000000000000000000000000000001000000000000000000000000000000001000000,0,0,16.5108573548,1.0,28.0
SMSSF-0055360,c1ccc2c(c1)cc(o2)C(=O)Nc3c(c4c(s3)CN(CC4)C)c5nc6ccccc6s5,0100000000000000010000000000000001000000001000000010000000000001100000000100000000010000000000010000000010000000001000000100000010000000000000000001000000000000001000000000000100000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000010000000000000000010000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000010000010000000000000000001000000000000000000000000000000000000001000000001001000100000000010000000000000000000000000000000000000000000100000001000000000000001000100000000000000000001001000100000000011000000000000000000000000010000000001001000010000000000000000100000000000100010000000010000000000000000000000000000000000000000000010010000000000000000000000000100000000000000,0,0,-17.7274513649,1.0,66.0
SMSSF-0055383,c1ccnc(c1)C(=O)Nc2nncs2,0000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000010010000000010000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000100000100000000000000000000000000000000000010000000000000000000100000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000011000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100001000000000000001000000000000000000000000000000000010000001000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,106.696387896,0.0,-28.0
SMSSF-0055433,c1ccc2c(c1)c3cc4c(cc3n2C)cc(nc4C)O,0000000000000000000000000000000001000000000001000010000000000000100000000000000000000000001010000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000001000000000000100000000000000000000000000000000000000000000010000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000001000010000000010100000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000,0,0,10.897391219300001,1.0,174.0
SMSSF-0055547,c1ccc(cc1)C(=NNC(=S)SC)c2ccccn2,0000000000000000000000000000000001000000000000000000010000000000100000000000000000000000000000000100000000000010000010000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000100000000000000001000000000010000100100000000000100000000000000000010000000000010000000100000000010000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000001000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000,1,0,108.470009268,0.0,-28.0
SMSSF-0055768,C(#N)c1c(c2c(nc1N)CCN(C2)C)c3ccc(c(c3OC)OC)OC,0000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000100000000000000000100000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000010000001000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000100010101100000000000000001000000000000000000000000000000000000000010000000000000101000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000100000000110000000000000000000000000000010000000000000000000010000010000000000000010000000000000000001000000001001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000100100000001000000000010000000000000000000000000000000000000010000000000000000000000101010000000010000000000100000000000010000000000000000000000000000000000000000000000000000000000000000,0,0,-7.3888171511500005,1.0,77.0
SMSSF-0055870,c1ccc(c(c1)CN2c3c(cccc3Cl)C4(C2=O)N(N=C(S4)NC(=O)C)C(=O)C)OCC,0000000000000001000000100000000001001000000000000000100000000010100000000000000010000000000000000000000000000000100000000000000010000000000000000010000001000010000000000000000100010000000000000000000000000000000000100000000000000000000001000000010000000001000000000000000000001000000000000000001000000000000000000010000000000100000000000000000000000010000010000000001000000000001000000010000000000000000000000000000000000000010010000000100000000000000000000100000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000001000000000001000000000000001000000000000000000000000000100010000000000000000000000000000010000000010000010000000001000000000000000000010000000000000000000000000001001000000000000001000000000000000000000000000001000000000000000000001010000000000001000000000000000000000000000000000000000001000000000000000000000000100000000000000000010000000000000000000100000000000000010000010000000000100000000010000000000000000010000000000000000000000000000000000000000001000000,0,0,5.90191711705,1.0,37.0
SMSSF-0056126,C(#N)C(=C1C=CC=CN1C)c2nc(cs2)c3ccccc3,0000000001000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000100000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000010001011000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000100001000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000011000001000100000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000100000000000010001000000001000000000000001000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000010000001000010000000000010000000000000000000000000000000010000000000001000000000000000000000000000000,1,0,99.32978479379999,0.0,-22.0
SMSSF-0056404,c1cc2cccc3c2c(c1)C(=O)N(C3=O)CCN4CCN(CC4)CC(=O)c5ccc(cc5)OC,0000000000000001000010000000000001000000000000000000000000000001100000000010000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000010000000100000000000000000000000000000100010000100000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000001000001000000000000000000000000000001000000000000000001000000010000000000000000001000100000000000000000000010000000000000000000000100000011000000000000000000000000000000000000000010000000000000100000000000000000000000001000000000000000000000001000000000100000001000000000000000000010000000001000000000000010000000000000000000000000000000010000000010000000000000000000000001000000000000000000000001000000000000000000000010000000000000000,0,1,62.1876963453,0.0,28.0
SMSSF-0056499,c1ccc2c(c1)nc(s2)c3c(cccn3)C(=O)Nc4ccc(cc4)C(=O)O,0000000000000000000100000000000000000000000000000000010000000000100000000100000000000000000000000000000000100000001000000000000010000000000000000000000000000000001000000000000100000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000101000000000000000000000000000000010000000000000000000000000000000010000100000000000000001000000000010000000000000000000000000000000001000010000000000000000000100000001000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000101000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000001000000000011000101000000000000000000000000000000000001000000010000000000000000100000000000000000000000000000000000000000001000000000000100000000000010000000000000000000000000000000000000000000,0,0,-57.3041474646,1.0,69.0
